2y5h,0,0,0,0,0,7,0,0,0,549,152,175,14,422,3157,915,988,91,0,0,0,0,0,121,134,13,0,69,6,223,59,70,0,0,208,58
2yfe,0,0,0,0,0,0,0,0,0,0,0,0,0,718,4076,922,934,93,0,0,0,0,0,160,168,14,0,0,0,0,0,0,0,0,0,0
2yge,0,0,0,0,0,0,0,0,0,371,85,106,2,1355,4323,1177,1405,34,0,0,0,0,0,364,431,10,0,0,0,0,0,0,0,0,0,0
2yki,0,0,0,0,0,0,0,0,0,1212,286,331,11,199,5430,1265,1482,51,0,0,0,0,0,47,61,1,0,0,0,0,0,0,0,0,0,0
2ymd,0,0,0,0,0,0,0,0,0,435,104,119,6,208,2068,518,610,30,0,0,0,0,0,49,57,3,0,0,0,0,0,0,0,0,0,0
2zb1,0,0,0,0,0,0,0,0,0,570,146,151,4,374,3955,978,1076,33,0,0,0,0,0,99,106,2,0,0,0,0,0,0,0,0,0,0
2zcq,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,3422,866,958,36,0,0,0,201,58,369,430,11,0,59,2,0,0,0,64,2,177,46
2zcr,0,0,0,0,0,0,0,0,0,0,0,0,0,974,4315,1074,1185,53,0,0,0,180,51,276,314,6,0,50,0,0,0,0,56,1,156,43
2zda,0,0,0,0,0,0,0,0,0,855,228,269,21,313,3585,946,1105,79,0,0,0,0,0,84,101,9,0,0,0,0,0,0,0,0,0,0
2zy1,0,0,0,0,0,0,0,0,0,195,50,57,3,971,3719,909,1000,49,0,0,0,186,50,252,288,11,0,0,0,0,0,0,55,2,0,0
3acw,0,0,0,0,0,0,0,0,0,200,54,59,3,216,4230,1035,1132,53,0,0,0,0,0,56,59,3,0,0,0,0,0,0,0,0,0,0
3ag9,0,0,0,0,0,0,0,0,0,2180,520,660,20,991,4518,1145,1429,42,0,0,0,0,0,251,308,9,0,0,0,0,0,0,0,0,0,0
3ao4,0,0,0,0,0,0,0,0,0,470,124,129,0,438,2176,580,560,0,0,0,0,0,0,114,109,0,0,0,0,0,0,0,0,0,0,0
3arp,0,0,0,0,0,0,0,0,0,603,147,168,1,0,4721,1188,1360,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3arq,0,0,0,0,0,0,0,0,0,95,23,32,0,1185,3651,914,1039,20,0,0,0,0,0,297,360,6,0,0,0,0,0,0,0,0,0,0
3aru,0,0,0,0,0,0,0,0,0,521,135,161,2,481,1920,487,576,11,0,0,0,0,0,119,142,3,0,0,0,0,0,0,0,0,0,0
3arv,0,0,0,0,0,0,0,0,0,128,36,40,1,535,2918,717,811,15,0,0,0,0,0,122,147,2,0,0,0,0,0,0,0,0,0,0
3ary,0,0,0,0,0,0,0,0,0,454,107,119,3,159,1889,459,522,11,0,0,0,0,0,40,46,1,0,45,0,0,0,0,0,0,157,41
3b1m,0,0,0,0,0,0,0,0,0,208,49,46,4,1099,5566,1336,1348,110,0,0,0,0,0,258,286,22,0,0,0,0,0,0,0,0,0,0
3b27,0,0,0,0,0,2,0,0,0,807,203,243,8,0,1887,484,591,15,0,0,0,0,0,0,0,0,0,60,2,226,56,67,0,0,176,53
3b5r,0,0,0,0,0,4,0,0,0,465,104,104,14,712,4192,974,959,116,221,210,27,0,0,156,163,19,916,0,0,228,54,55,0,0,0,0
3b65,0,235,56,55,8,0,0,0,0,689,154,164,19,707,4206,970,959,114,0,0,0,0,0,159,161,18,0,0,0,0,0,0,0,0,0,0
3b68,0,0,0,0,0,0,0,0,0,694,157,164,18,1371,4408,1026,1012,119,174,164,23,0,0,312,315,39,700,0,0,0,0,0,0,0,0,0
3bgz,0,0,0,0,0,0,0,0,0,206,52,59,0,434,3948,970,1125,0,0,0,0,0,0,106,112,1,0,0,0,0,0,0,0,0,0,0
3bv9,0,0,0,0,0,0,0,0,0,1156,317,364,29,567,4418,1178,1334,98,0,0,0,0,0,152,165,13,0,0,0,0,0,0,0,0,0,0
3cj4,2,0,0,0,0,0,218,55,53,268,88,66,2,459,2572,786,624,23,0,0,0,0,0,148,115,4,0,0,0,0,0,0,0,0,0,0
3coy,0,0,0,0,0,0,0,0,0,1282,373,357,10,1428,3247,833,808,24,0,0,0,0,0,376,357,10,0,47,1,0,0,0,0,0,193,53
3coz,0,0,0,0,0,0,0,0,0,1285,378,361,10,1436,3026,796,769,20,0,0,0,0,0,384,358,9,0,47,1,0,0,0,0,0,194,56
3d4z,0,0,0,0,0,0,0,0,0,389,104,113,2,870,1650,428,472,8,0,0,0,0,0,217,255,3,0,0,0,0,0,0,0,0,0,0
3d6q,0,0,0,0,0,0,0,0,0,387,113,99,9,722,1524,484,384,31,0,0,0,0,0,221,194,17,0,0,0,0,0,0,0,0,0,0
3dd0,0,0,0,0,0,0,0,0,0,462,129,114,2,651,1625,449,386,9,0,0,0,0,0,177,159,3,0,114,2,0,0,0,0,0,460,128
3dx1,0,0,0,0,0,0,0,0,0,207,56,57,2,658,1064,260,306,5,0,0,0,0,0,163,188,3,0,0,0,0,0,0,0,0,0,0
3dx2,0,0,0,0,0,0,0,0,0,209,56,57,1,864,1278,320,375,6,0,0,0,0,0,216,244,4,0,59,1,0,0,0,0,0,208,54
3dxg,0,0,0,0,0,0,0,0,0,311,85,75,8,1031,1228,361,296,28,0,0,0,69,29,335,278,22,0,0,0,0,0,0,21,1,0,0
3e5a,0,0,0,0,0,0,0,0,0,1356,344,351,0,186,3902,1021,1056,0,0,0,0,0,0,48,54,0,0,43,0,0,0,0,0,0,164,45
3e92,0,0,0,0,0,0,0,0,0,549,150,157,3,367,4122,1018,1109,30,0,0,0,0,0,105,104,4,0,0,0,0,0,0,0,0,0,0
3e93,0,0,0,0,0,0,0,0,0,667,180,183,8,574,5485,1393,1472,54,0,0,0,0,0,152,159,6,0,0,0,0,0,0,0,0,0,0
3ebp,0,0,0,0,0,2,0,0,0,77,22,17,2,635,2809,789,751,26,0,0,0,0,0,187,167,4,0,0,0,149,40,39,0,0,0,0
3ehy,0,0,0,0,0,0,0,0,0,152,42,41,1,858,1818,462,484,10,0,0,0,0,0,222,236,5,0,46,1,0,0,0,0,0,158,43
3ejr,0,0,0,0,0,0,0,0,0,216,50,61,1,848,3256,830,980,9,0,0,0,0,0,209,244,4,0,0,0,0,0,0,0,0,0,0
3f3a,0,0,0,0,0,0,0,0,0,444,108,140,3,433,2434,599,756,8,0,0,0,0,0,102,126,2,0,0,0,0,0,0,0,0,0,0
3f3c,0,0,0,0,0,0,0,0,0,238,58,72,3,464,2149,530,663,25,57,70,3,0,0,113,140,3,253,0,0,0,0,0,0,0,0,0
3f3d,0,0,0,0,0,0,0,0,0,238,58,72,3,462,1189,291,368,11,0,0,0,0,0,114,138,3,0,73,4,0,0,0,0,0,237,62
3f3e,0,0,0,0,0,0,0,0,0,240,59,73,3,470,1444,357,448,14,0,0,0,0,0,113,139,3,0,0,0,0,0,0,0,0,0,0
3fcq,0,0,0,0,0,0,0,0,0,0,0,0,0,804,1877,493,578,7,0,0,0,0,0,229,261,5,0,0,0,0,0,0,0,0,0,0
3fur,0,0,0,0,0,18,0,0,0,376,82,89,8,643,3997,906,913,86,0,0,0,0,0,154,147,12,0,49,4,829,183,174,0,0,230,50
3fv1,0,0,0,0,0,0,0,0,0,463,108,132,8,1617,2707,649,777,46,0,0,0,0,0,378,452,24,0,0,0,0,0,0,0,0,0,0
3fv2,0,0,0,0,0,0,0,0,0,226,53,63,4,1840,2482,600,724,40,0,0,0,0,0,433,524,28,0,0,0,0,0,0,0,0,0,0
3g0w,0,0,0,0,0,7,0,0,0,705,161,157,22,466,3503,792,792,103,154,161,17,0,0,106,117,14,677,0,0,233,54,48,0,0,0,0
3g2n,0,0,0,0,0,0,0,0,0,207,67,68,0,1235,2679,823,874,12,0,0,0,0,0,395,418,9,0,0,0,0,0,0,0,0,0,0
3g2z,0,0,0,0,0,0,0,0,0,846,262,331,8,95,887,307,357,8,0,0,0,0,0,33,40,1,0,0,0,0,0,0,0,0,0,0
3g31,0,0,0,0,0,0,0,0,0,83,25,26,1,278,1197,331,360,12,0,0,0,0,0,75,83,4,0,0,0,0,0,0,0,0,0,0
3gbb,0,0,0,0,0,0,0,0,0,223,51,62,4,1332,2422,587,704,46,0,0,0,0,0,318,374,23,0,0,0,0,0,0,0,0,0,0
3gc5,0,0,0,0,0,0,0,0,0,1336,340,394,29,190,2231,582,681,60,0,0,0,0,0,48,62,5,0,0,0,0,0,0,0,0,0,0
3ge7,0,0,0,0,0,0,0,0,0,1266,315,381,31,182,3205,840,962,91,0,0,0,0,0,46,59,5,0,0,0,0,0,0,0,0,0,0
3gnw,0,0,0,0,0,0,0,0,0,434,141,147,8,875,5776,1680,1756,78,49,53,2,0,0,261,257,16,175,48,4,0,0,0,0,0,185,48
3gr2,0,0,0,0,0,0,0,0,0,746,258,285,0,134,990,324,360,0,0,0,0,0,0,41,51,0,0,0,0,0,0,0,0,0,0,0
3gv9,0,0,0,0,0,0,0,0,0,157,54,58,0,541,1095,358,383,0,0,0,0,0,0,162,177,0,0,52,0,0,0,0,0,0,155,50
3gy4,0,0,0,0,0,0,0,0,0,536,151,178,13,0,1191,340,409,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ivg,0,0,0,0,0,0,0,0,0,378,113,99,4,1046,3704,1036,986,38,0,0,0,0,0,307,279,9,0,49,1,0,0,0,0,0,200,53
3jvr,0,0,0,0,0,4,0,0,0,262,59,80,3,181,1546,354,478,21,0,0,0,0,0,43,56,2,0,0,0,338,72,96,0,0,0,0
3jvs,0,0,0,0,0,0,0,0,0,416,102,124,6,463,2214,503,684,29,0,0,0,0,0,105,130,5,0,0,0,0,0,0,0,0,0,0
3jya,0,0,0,0,0,0,0,0,0,397,96,112,0,220,2013,505,574,0,0,0,0,0,0,54,58,0,0,59,0,377,97,109,0,0,222,53
3k5v,0,0,0,0,0,0,0,0,0,579,142,161,15,301,2863,689,774,66,144,150,15,0,0,73,80,5,713,0,0,0,0,0,0,0,0,0
3kgp,0,0,0,0,0,0,0,0,0,210,59,65,5,285,1445,388,455,41,0,0,0,0,0,87,102,8,0,0,0,0,0,0,0,0,0,0
3kr8,0,0,0,0,0,0,0,0,0,432,106,110,3,229,2765,679,714,15,106,106,0,0,0,55,58,2,425,60,2,0,0,0,0,0,213,54
3kwa,0,0,0,0,0,0,0,0,0,859,229,207,4,0,2130,563,509,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3l7b,0,0,0,0,0,0,0,0,0,619,190,203,0,1008,2032,641,695,11,65,71,2,0,0,325,337,7,208,0,0,0,0,0,0,0,0,0
3lka,0,0,0,0,0,0,0,0,0,149,39,42,1,530,1349,317,352,7,0,0,0,0,0,130,140,3,0,48,1,0,0,0,0,0,161,43
3mss,0,0,0,0,0,0,0,0,0,114,31,32,3,224,2420,530,549,53,0,0,0,0,0,52,53,5,0,0,0,0,0,0,0,0,0,0
3myg,0,0,0,0,0,0,0,0,0,1372,364,369,0,104,2996,800,796,0,0,0,0,0,0,28,29,0,0,38,0,0,0,0,0,0,138,36
3n76,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,3146,1014,965,4,0,0,0,0,0,374,367,1,0,0,0,0,0,0,0,0,0,0
3n7a,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1456,440,423,0,0,0,0,0,0,310,295,0,0,0,0,0,0,0,0,0,0,0
3n86,0,0,0,0,0,0,0,0,0,196,67,60,0,1228,3172,1005,956,5,0,0,0,0,0,378,359,1,0,0,0,0,0,0,0,0,0,0
3nq9,0,0,0,0,0,0,0,0,0,0,0,0,0,272,1438,349,354,23,0,0,0,0,0,63,68,6,0,0,0,0,0,0,0,0,0,0
3nw9,0,0,0,0,0,0,0,0,0,848,222,256,15,1050,4030,1024,1201,75,22,24,2,0,0,270,304,22,81,0,0,0,0,0,0,0,0,0
3nx7,0,0,0,0,0,0,0,0,0,311,81,94,2,949,1847,457,500,11,0,0,0,0,0,241,267,5,0,46,1,0,0,0,0,0,151,42
3o9i,0,0,0,0,0,0,0,0,0,559,160,166,0,1308,5336,1487,1600,3,0,0,0,0,0,353,391,0,0,104,1,0,0,0,0,0,332,93
3oe4,0,0,0,0,0,0,0,0,0,941,246,277,17,1214,2997,761,888,64,0,0,0,0,0,304,346,28,0,0,0,0,0,0,0,0,0,0
3oe5,0,0,0,0,0,0,0,0,0,460,116,132,7,1214,3043,764,897,66,0,0,0,0,0,308,346,27,0,48,3,0,0,0,0,0,151,38
3ozs,0,0,0,0,0,0,0,0,0,619,161,176,12,1211,2876,727,842,65,145,160,6,0,0,305,343,28,572,0,0,0,0,0,0,0,0,0
3ozt,0,0,0,0,0,0,0,0,0,454,115,129,9,1374,3012,770,889,66,0,0,0,0,0,346,390,29,0,0,0,0,0,0,0,0,0,0
3p5o,0,0,0,0,0,2,0,0,0,875,198,240,13,238,3123,689,834,56,0,0,0,0,0,52,69,4,0,0,0,88,20,19,0,0,0,0
3prs,0,0,0,0,0,0,0,0,0,902,199,327,0,822,5814,1355,2166,0,0,0,0,0,0,187,297,0,0,121,0,0,0,0,0,0,322,75
3pww,0,0,0,0,0,0,0,0,0,954,214,334,0,785,6073,1455,2267,0,0,0,0,0,0,182,290,0,0,0,0,0,0,0,0,0,0,0
3pxf,0,0,0,0,0,0,0,0,0,143,35,35,0,372,2425,603,596,0,0,0,0,0,0,84,82,0,0,32,0,0,0,0,0,0,131,29
3pyy,0,0,0,0,0,0,0,0,0,618,152,140,18,287,2938,674,695,72,49,54,6,0,0,73,70,9,238,0,0,0,0,0,0,0,0,0
